,A,Prob,P
29674,0,0.058152442186810684,0
7053,0,0.03111597481683871,0
9745,0,0.051796751075006295,0
30061,0,0.6196318499443614,1
17402,1,0.734625426423122,1
32292,0,0.016854765215632197,0
16331,0,0.20732805060870133,1
25291,0,0.11651909528016315,0
8288,0,0.22973221123089116,1
14047,0,0.012983720443979158,0
41568,0,0.0850357454382692,0
41474,0,0.5657309247603985,1
42034,0,0.1559484135687109,0
33125,0,0.03548347370473936,0
25751,0,0.02308085720234138,0
34067,0,0.09081909423693402,0
35307,0,0.4301043631777034,1
19244,1,0.8456375088803768,1
5040,0,0.6502700917000609,1
15858,0,0.07477779589409046,0
9655,0,0.8525579880846212,1
44499,1,0.4721035792447894,1
1855,0,0.27319354578151445,1
22105,0,0.3173559459503988,1
4269,1,0.04506910809914241,0
6014,1,0.26299243843181147,1
19357,1,0.04879399217906992,0
43726,1,0.1896676018529941,0
44638,1,0.7782884236330201,1
34236,0,0.3032243069802924,1
14177,0,0.03246131644463089,0
14507,0,0.1759303287874019,0
14045,0,0.07305262593275354,0
40367,0,0.19458623029015476,0
3581,1,0.0734438410289871,0
18212,1,0.7916278316320717,1
36292,0,0.2207319169205206,1
22273,0,0.07558601082617172,0
38105,0,0.18735723877443633,0
17435,0,0.5301063965600206,1
40304,0,0.09783748167739423,0
36520,0,0.051549976277175565,0
40239,0,0.45006083513152806,1
18013,1,0.3724141344175301,1
23492,0,0.20308444566612235,1
7562,0,0.1936465392627742,0
37191,0,0.026057836065203063,0
12224,0,0.052048740352182925,0
22384,0,0.16114415725871573,0
11620,0,0.1669648998226071,0
38821,0,0.25346165305268153,1
41468,0,0.09787854404790847,0
12918,1,0.1879546599638071,0
40112,0,0.11563927861861983,0
22530,0,0.08403893329009113,0
27531,0,0.05683606372272406,0
26875,0,0.019913656058150153,0
8180,0,0.01885726685438095,0
17390,0,0.07045942620108629,0
320,0,0.09764003906472728,0
25395,0,0.25601141765735214,1
40089,0,0.15009670893835428,0
6690,1,0.7822571809089807,1
34564,0,0.056207873636528655,0
32658,0,0.1270292054539576,0
38825,0,0.6809303518708276,1
31916,0,0.04640772958967603,0
2256,1,0.3032633916913512,1
38804,0,0.3104141444526892,1
10320,0,0.08116534065101642,0
25186,0,0.1414303513200631,0
11257,0,0.13841208214105863,0
31395,0,0.02383651702870262,0
18472,0,0.13649105155965646,0
42214,1,0.4465062728920443,1
32661,0,0.14889182182621932,0
9855,1,0.8284415592055266,1
4463,0,0.0634862582512721,0
8348,0,0.09607840932115932,0
13434,0,0.026921025404220034,0
15146,1,0.10684230748711986,0
41144,0,0.03371781089331326,0
26596,0,0.05405887671865579,0
11205,0,0.03291937643087169,0
3527,0,0.17813870270274124,0
8504,0,0.10632828960240043,0
12673,0,0.16241525402606954,0
35216,0,0.029778693029201022,0
43096,1,0.298938877823743,1
2411,1,0.3385149324133543,1
39512,0,0.026792808401408512,0
39832,0,0.06088501247409208,0
10405,1,0.9384378090594585,1
36837,0,0.3465880718694673,1
7535,0,0.03167215231226425,0
276,0,0.3210697533192339,1
30803,0,0.3073745948581427,1
1098,1,0.6674279791772673,1
43387,1,0.41699955449908244,1
24282,1,0.06421937730628836,0
26870,1,0.5293251051684008,1
44322,1,0.912739068538327,1
43929,1,0.11998428003386052,0
8392,0,0.03123714500781502,0
32291,0,0.0316868184203859,0
33194,0,0.023675938691640402,0
27997,0,0.30056456888739375,1
3226,0,0.012478916673522198,0
10664,0,0.751271106893156,1
24868,0,0.040075275176758365,0
10820,0,0.06684798194402125,0
9209,1,0.9263505493379559,1
14293,0,0.08492527060664969,0
22567,0,0.17386687510293886,0
42054,0,0.04011095234941082,0
21411,0,0.29904752887896213,1
22648,0,0.14764604845834897,0
4818,0,0.05092705004278372,0
44862,1,0.4503557438152335,1
23141,1,0.8343318982200936,1
20456,0,0.07155705608091786,0
14894,0,0.1541606478661895,0
14874,0,0.16573108977532927,0
12949,0,0.17874170930739852,0
23016,1,0.501604598594814,1
14909,0,0.08918807106730801,0
15261,1,0.43841591784861844,1
12164,0,0.25327752690660654,1
35244,0,0.10633750784297437,0
22513,1,0.20377968537274796,1
702,0,0.36830903253734,1
41055,0,0.20060343447287043,1
24041,0,0.4045270370372761,1
9968,0,0.24264995004007475,1
39850,0,0.11203488485280393,0
26055,0,0.25326851296934816,1
6081,0,0.03206929889333715,0
41651,0,0.30359198999865106,1
11349,0,0.013059480719613792,0
17148,0,0.02849866480564791,0
40383,0,0.061088491796573476,0
43744,1,0.6426266583427718,1
5512,0,0.10186193188376501,0
23394,0,0.18264159473527117,0
24667,0,0.01562708085647635,0
16772,0,0.06554562588593474,0
24206,1,0.5863588309573076,1
15807,0,0.18836334271565275,0
31804,0,0.0073792297120829,0
9965,0,0.011325002653354468,0
20147,0,0.44321947776314197,1
23032,0,0.016937585675851838,0
42698,1,0.6363719825097223,1
37593,0,0.021570721566971172,0
7763,0,0.2567030176954806,1
22579,0,0.19029120145562928,0
30789,0,0.12160230456671134,0
8057,1,0.09019707343252333,0
11914,1,0.5602774765154852,1
5434,0,0.028161389915102312,0
19915,1,0.6169237615940882,1
18621,0,0.26703247953028003,1
252,0,0.11738720678578306,0
23504,0,0.402584429101325,1
14991,0,0.041198821736520626,0
30330,0,0.06946414638566381,0
5767,0,0.016490401573571366,0
33887,0,0.24295383673350712,1
29271,1,0.15018750847828866,0
36076,0,0.498281660907501,1
37308,0,0.09729650168697487,0
695,1,0.7321997011911406,1
5302,0,0.0937456815194682,0
7340,0,0.7484634513562527,1
38905,0,0.10885736496214846,0
2060,0,0.3537543176138182,1
10401,0,0.027225763459827548,0
19897,0,0.06747402973570327,0
22528,1,0.4819872837280444,1
9099,1,0.27763232876284866,1
13302,1,0.4103824924346211,1
8740,0,0.17563001079359425,0
34958,0,0.013586667510180638,0
32371,0,0.03316556184990934,0
34854,0,0.07034426469090435,0
14697,1,0.7288044394581245,1
7635,0,0.0629452137157136,0
23627,0,0.37839379484253993,1
14358,0,0.04381158564687603,0
9437,1,0.3373423825278824,1
36766,0,0.05483615668731712,0
42077,0,0.057793964901506324,0
20281,1,0.04794313329205108,0
43277,1,0.5494326543320629,1
22947,0,0.25154709613775095,1
17192,1,0.07516320992910752,0
24437,0,0.0181765508103867,0
39298,0,0.21274398291897842,1
32141,0,0.05580571817909131,0
36238,0,0.2603443494885002,1
29799,0,0.3784767735511539,1
109,1,0.5685363970344599,1
31203,0,0.48893582292597326,1
43518,1,0.2891512644357272,1
34353,0,0.11335252363841584,0
39477,0,0.09749884712150989,0
1947,1,0.11909303926064034,0
27411,0,0.0273177846214294,0
23290,0,0.019753280859139292,0
4922,0,0.026103571652959495,0
42775,1,0.4269510772047292,1
26990,0,0.11162033380111754,0
8928,0,0.09366424993875612,0
41259,0,0.2649446717414316,1
6117,0,0.022148603295556228,0
7909,0,0.22581288435826416,1
26211,0,0.26342283679060824,1
41858,0,0.3303850832139572,1
40368,0,0.19816100658605415,0
21519,0,0.6241432735908763,1
1456,1,0.3023830112887201,1
1926,0,0.14988529673472753,0
8938,0,0.22448151507434386,1
25252,0,0.06955950262732974,0
34799,0,0.026766778577199408,0
33620,0,0.0531949881005942,0
24685,0,0.038628503230903714,0
41180,0,0.08628209629162023,0
26128,1,0.233947598126962,1
28504,0,0.014017456567147094,0
17376,0,0.026563558817274752,0
1076,0,0.23202496142472662,1
43144,1,0.5567186588917994,1
9718,1,0.7574444262573815,1
39912,0,0.01973552161110523,0
11794,0,0.17712267830926223,0
35986,0,0.36114966322607794,1
4411,1,0.4113504017983743,1
43483,1,0.4590069488271419,1
11437,0,0.0512274150221774,0
24195,0,0.1991379134445422,0
26637,0,0.1309953390664357,0
14999,0,0.13538393085589887,0
44765,1,0.17356314818006266,0
14092,0,0.015676025237001255,0
15227,0,0.03579512298879981,0
12430,0,0.06204935722804875,0
5472,1,0.49177893922825466,1
9461,0,0.1847098270366007,0
1123,1,0.7359932770789929,1
30200,0,0.17629344516546358,0
2029,1,0.5977043200687343,1
24429,0,0.09752959435177462,0
41889,0,0.12909170879020457,0
14973,0,0.05252176617876703,0
28413,0,0.03682621865874855,0
36763,0,0.07717148715643585,0
2240,1,0.9803491561016862,1
5285,0,0.11849850327006421,0
38558,0,0.1513243631638034,0
24750,1,0.10445054601006339,0
17660,1,0.6621429450511106,1
43748,1,0.4575717475914883,1
14345,0,0.0668378822648887,0
28455,0,0.1770361476793679,0
19318,0,0.16705941628703116,0
40932,0,0.28187547922914674,1
23960,1,0.37741102887327704,1
14628,0,0.07858844449722806,0
32448,0,0.28134547615297384,1
19025,0,0.1610203027312538,0
902,1,0.6344736755597878,1
24850,0,0.014412511823293254,0
13304,0,0.03494928990915203,0
28444,0,0.033725247808060035,0
34936,0,0.19783375296618932,0
14912,1,0.8306977067598212,1
1353,0,0.7504204261960075,1
11724,0,0.09538973153027967,0
17937,1,0.6852726812583803,1
24778,0,0.033493328779074794,0
27519,0,0.047096919422808234,0
9356,1,0.12340430204545605,0
8487,1,0.8194844292201516,1
42097,0,0.6618932406300466,1
32617,0,0.7679633175651076,1
7419,0,0.03383868510364153,0
39747,0,0.07890570330092687,0
5952,0,0.4477855316876167,1
24482,0,0.03735712372997266,0
20695,0,0.36423478993336256,1
18574,0,0.13834867044794624,0
39162,0,0.6405994936279331,1
44999,1,0.6152833970323865,1
20575,0,0.06201626589650061,0
5254,0,0.06328768425160707,0
14356,0,0.22789986139435237,1
20999,1,0.8000792543616249,1
28757,0,0.03386110912174951,0
32855,0,0.05876935018650889,0
23882,0,0.1093276747716272,0
2904,0,0.06385371319812681,0
21524,0,0.15057523734965528,0
15629,1,0.8999548411815833,1
15210,0,0.3892837371346537,1
26130,1,0.9009933719641865,1
20563,0,0.046083536271663915,0
28937,0,0.020750697000751245,0
27260,0,0.14510828835708567,0
31914,1,0.1229273989664998,0
7052,1,0.7383862549287191,1
8016,0,0.04607497420627044,0
38088,0,0.16408335020558337,0
36993,0,0.102606043539729,0
37561,0,0.01844286626894428,0
1668,0,0.01613622322003058,0
11843,1,0.32831001195404447,1
9401,0,0.44440163885395706,1
10026,0,0.1923192829609017,0
32734,0,0.24912788757840892,1
9768,1,0.47573398118968213,1
20914,0,0.19860202417629338,0
19681,0,0.5575080064165305,1
29352,1,0.6992706376454634,1
41933,0,0.05019930819322478,0
20653,0,0.5570645415019085,1
12548,0,0.12448131709491078,0
8948,0,0.03415976395116083,0
25416,1,0.3334178272324975,1
23581,0,0.4007421580181679,1
24752,0,0.25872372868110677,1
24838,1,0.12553109603398188,0
8582,1,0.35627201104282763,1
44283,1,0.3583402383937763,1
40695,0,0.05790741869974831,0
2881,0,0.04316005714025575,0
7481,1,0.45361004973434604,1
35647,0,0.1534343885213196,0
35319,0,0.12399243754087848,0
6173,0,0.11680082923140957,0
44007,1,0.8222473263112808,1
33218,0,0.10613350577413071,0
13977,0,0.036575864692458035,0
13957,0,0.042317238009721425,0
42407,1,0.24971890988996162,1
44621,1,0.3210457043783773,1
31526,0,0.018516692574271097,0
37830,0,0.03405494403374504,0
13211,0,0.04214343478083773,0
29565,1,0.5258095500614574,1
28113,0,0.14549383709434632,0
41447,0,0.1639463670677097,0
24726,0,0.06863005884502976,0
10266,0,0.022896330801391397,0
11276,0,0.2464604125247052,1
36838,0,0.05773373599809919,0
35925,0,0.18746834070134885,0
22946,1,0.5692805528358792,1
35861,0,0.043103309955203,0
19437,0,0.17609033892437442,0
3891,0,0.09823014630136213,0
11168,0,0.0243006317529723,0
3550,0,0.02941284432677742,0
1835,0,0.5340860683947021,1
40198,0,0.305980546148307,1
40928,0,0.026804028583782263,0
42092,0,0.1019969345938008,0
701,0,0.24677242393885612,1
3078,0,0.0694705211721552,0
6578,0,0.07627150058896964,0
25734,0,0.025329084906494038,0
32068,0,0.014642601921262214,0
18942,0,0.30403995015924395,1
23246,1,0.30573200332352785,1
32253,0,0.07429648622589598,0
2340,0,0.1283531282160227,0
29489,0,0.27924192880703214,1
3719,0,0.3639747743282216,1
26830,1,0.4671201693516533,1
10840,0,0.17841491369991483,0
9243,1,0.12424342430345768,0
4584,1,0.2701700640641271,1
549,1,0.3042597951933114,1
35308,0,0.026323931030184385,0
2943,1,0.283766864094224,1
17241,0,0.05100665787348634,0
2486,0,0.7119283833071068,1
12483,0,0.16412670835134818,0
24399,0,0.35364813243201887,1
43129,1,0.3721845630213848,1
11335,1,0.4822765426416417,1
44308,1,0.7762471936706773,1
41868,0,0.4800968648778747,1
2293,0,0.0303341191004683,0
40822,0,0.24460993448369697,1
37738,0,0.17451157602437634,0
347,1,0.13144284618491947,0
15307,0,0.25020711787617,1
28860,1,0.45129818212768735,1
40649,0,0.1350835733116948,0
29560,1,0.9124322852306673,1
38775,0,0.10220894136647844,0
44303,1,0.4943085709104253,1
36132,0,0.014108788769359002,0
2425,1,0.6320221134962765,1
18915,0,0.083084509940336,0
24359,0,0.04668899022385703,0
25846,0,0.020765923540259433,0
44297,1,0.8218953526081642,1
44648,1,0.48243524977352004,1
16755,0,0.09872268989982687,0
40701,0,0.10389997609124169,0
38733,0,0.08114214423445029,0
44803,1,0.15801002294265173,0
33808,0,0.16525639465988906,0
40540,0,0.2080136085853788,1
44021,1,0.11074224978226031,0
2054,0,0.5742729658760711,1
21948,0,0.036255575350537764,0
26647,0,0.012239507037517004,0
15883,0,0.16114060817917716,0
36546,0,0.3459741149053913,1
39501,0,0.0748746740424068,0
7034,1,0.9599653077902246,1
208,1,0.17518735492412055,0
40463,0,0.25757779863793184,1
29691,0,0.06283107346815225,0
41650,0,0.12086082210078879,0
26151,1,0.5464640909187745,1
23768,0,0.07159902957337105,0
33236,0,0.3269685106529064,1
14594,0,0.5162915664918182,1
27276,0,0.03817076154047381,0
38638,0,0.16962414486450147,0
3028,0,0.08854953320196783,0
17707,0,0.1174398786067343,0
13401,0,0.01817594331623932,0
14715,0,0.10366583397818158,0
13482,0,0.11473921784521442,0
17188,1,0.5630122478585986,1
2772,0,0.059423793901679706,0
41851,0,0.10961694456772071,0
9877,0,0.4963165689903751,1
25678,0,0.09400726459209907,0
4994,0,0.0486187809915511,0
27675,0,0.012883869041225498,0
34677,0,0.11761363503545269,0
2210,1,0.9552638131588486,1
28080,0,0.09304986778418957,0
164,1,0.5673925621278276,1
19773,0,0.10395132652374259,0
14464,0,0.03454661558745231,0
6999,0,0.02149825542166738,0
35831,0,0.026737901237871918,0
14824,1,0.17796330296101162,0
9384,0,0.02780314788783713,0
41589,0,0.19012707052716646,0
26851,1,0.1824913600295739,0
12661,0,0.3419267969951901,1
17637,1,0.9540894643285788,1
39633,0,0.35115595621767864,1
35608,0,0.0878448488545141,0
8247,0,0.04821437089361966,0
19205,1,0.7330161723967734,1
40479,0,0.04345720469724068,0
37643,0,0.1535015936112645,0
37222,0,0.4833978375508344,1
8037,0,0.14179964014985103,0
17762,1,0.8676494147063654,1
25109,0,0.10546706088969203,0
42589,1,0.07917775137118796,0
7725,1,0.5770272441431359,1
16768,0,0.7555386307001727,1
18668,0,0.045013331267453424,0
44454,1,0.5765781356425503,1
35729,0,0.12678182919114359,0
11680,0,0.025915550863747954,0
35372,0,0.11137879440089074,0
4069,0,0.15796330026593172,0
29066,0,0.013475421484960563,0
850,0,0.08834000290510961,0
9206,0,0.35569691797635117,1
11761,0,0.023428734951889334,0
18450,0,0.5503497853550299,1
17239,0,0.4639861035908874,1
1953,0,0.1330821204849214,0
29219,1,0.3688268695974713,1
35160,0,0.2825613369094772,1
31535,0,0.06977970602320603,0
7046,0,0.05117700455487654,0
9996,0,0.4528895615789704,1
18670,0,0.08106703152143052,0
4841,0,0.056398601731293165,0
24456,0,0.06008698734670148,0
11622,0,0.17399946715526965,0
11782,0,0.01718428123026762,0
21308,0,0.21847334546167732,1
39423,0,0.07957020644481846,0
36266,0,0.05149050382104993,0
7544,0,0.15120566234469857,0
37274,0,0.01663819926780414,0
1514,0,0.19729073270276706,0
24178,0,0.3368680049755822,1
19910,0,0.024785330591600596,0
14382,0,0.08581697366464032,0
15072,0,0.15439760162792715,0
22666,0,0.07647558579679134,0
12718,0,0.03808204812789089,0
6865,0,0.029551449284602866,0
39358,0,0.13354451353134233,0
1910,0,0.22235718556464168,1
15166,1,0.5682605455056984,1
35740,0,0.024078222742918355,0
14494,0,0.015767058384965393,0
38872,0,0.040217030566579264,0
11811,0,0.14657821600347457,0
19864,0,0.08962347730845079,0
34154,0,0.07241911172165569,0
40246,0,0.21584480043637838,1
41220,0,0.11367377255031057,0
19645,0,0.08734526414920503,0
1544,0,0.010014252950811002,0
11110,0,0.4208579660603496,1
36640,0,0.09278010081856174,0
30145,1,0.17865213162716193,0
16299,0,0.09248554491227651,0
18623,0,0.019518777217292477,0
37520,0,0.06446453257953985,0
13152,1,0.15083201285501135,0
10070,1,0.18632020489843407,0
2614,0,0.08455145802454905,0
43665,1,0.25152029795769465,1
10031,0,0.33923415257822714,1
42930,1,0.8099645105475335,1
6326,1,0.4732216181256333,1
19501,0,0.6087139617578788,1
1787,0,0.26490461265911225,1
3298,0,0.10212972716550459,0
36133,0,0.038943915510630846,0
19619,0,0.2118144039046867,1
15128,0,0.08327089668180913,0
20080,1,0.8172313815510994,1
5695,0,0.050996497442192756,0
14884,0,0.05726413443906326,0
26238,0,0.0680597511269537,0
2477,1,0.15937579788614617,0
681,1,0.6578062779388881,1
32170,1,0.17639855993053763,0
40755,0,0.09094977773227096,0
4277,0,0.14087292107768198,0
20766,0,0.3925228474194474,1
37117,0,0.3482600926550142,1
17285,0,0.12443182425286961,0
40228,0,0.047453763635251694,0
16947,0,0.021398494169444317,0
20765,0,0.08239714457216532,0
29863,0,0.03190103274172638,0
12196,0,0.25422754776741235,1
2696,0,0.6067546062447344,1
30871,1,0.852091859923826,1
39880,0,0.030714152152184784,0
17092,1,0.4384601543294392,1
6406,0,0.024230090877396002,0
41619,0,0.10632597455594636,0
40129,0,0.09921512498541143,0
19998,0,0.2071004921097749,1
40424,0,0.021971870214973387,0
2396,0,0.07252914118872693,0
3955,0,0.1577946411280845,0
10509,0,0.07557242140814979,0
22600,0,0.08099960394226861,0
16398,1,0.5985951921379383,1
10324,0,0.24277391791270828,1
39983,0,0.299897675207104,1
9330,0,0.08800371317184642,0
34228,0,0.06104681770717109,0
3253,0,0.05912450344483059,0
15418,0,0.0096058860234497,0
17564,0,0.09696884029993925,0
28872,1,0.2166956974706881,1
3835,1,0.08813427875778784,0
15247,1,0.7263715361221666,1
16687,0,0.28669244108938674,1
13841,0,0.026629881843898317,0
29985,0,0.04205784240815587,0
2931,0,0.1524884930723596,0
15245,1,0.043727133846731894,0
32703,0,0.1609617125456069,0
25532,0,0.052074211242406916,0
43887,1,0.32821444229242003,1
21265,0,0.1130049177661296,0
2850,0,0.10840026569034257,0
16831,1,0.3083903981757284,1
2783,0,0.17804294295513978,0
21861,0,0.277858115182709,1
28558,0,0.44748133084404895,1
39308,0,0.024310660679567424,0
31348,0,0.017622797903997938,0
25886,0,0.0642506057396209,0
27107,0,0.2233732348837681,1
25050,0,0.06876901862552699,0
37936,0,0.09689875859965454,0
4138,0,0.07072250478400226,0
10113,1,0.5495850853510984,1
2177,1,0.4121131307072838,1
22830,0,0.03349427808276218,0
23113,0,0.04068033483707753,0
30420,0,0.03352919292131464,0
32797,0,0.19200070821687126,0
34378,0,0.15912408616175694,0
13853,0,0.0655918580257769,0
32711,0,0.33422525839889644,1
42310,1,0.2872443390189974,1
26464,0,0.020296639891677317,0
6531,0,0.04138338379368492,0
4915,1,0.27454264654324834,1
7007,0,0.3312814460815882,1
31820,0,0.04059217642243425,0
33375,0,0.32271225347941335,1
35866,0,0.03006249424181639,0
37558,0,0.19413566914788652,0
33690,0,0.013838584360783791,0
7263,0,0.02716318339035015,0
11201,0,0.36596149376978393,1
24754,0,0.08480150986839245,0
248,0,0.006854527394571812,0
25002,0,0.021596352977636443,0
40099,0,0.3449338177739337,1
32825,0,0.13517234023626423,0
43626,1,0.7850496134056069,1
43866,1,0.19984359397972465,0
9182,1,0.37829321161442736,1
39037,0,0.19303754800403194,0
8589,1,0.8036725901245487,1
12961,0,0.2877595450864109,1
24028,1,0.6590913079914734,1
21838,0,0.036311355410043135,0
25538,0,0.022026241634612163,0
20128,0,0.15963416658236262,0
42242,1,0.5590838749046918,1
33286,0,0.07101091384480136,0
24873,1,0.8670238714215602,1
37327,0,0.5412042586285845,1
18648,1,0.22088835384872044,1
13217,0,0.17743023167753208,0
43676,1,0.4516304777927277,1
30668,0,0.11424887633363784,0
41345,0,0.021443388999605236,0
31987,1,0.28907092967620973,1
